probability,angleinvcdf
0.031003100310031003,0.05331668512304289
0.031103110311031103,0.05340354670666308
0.031203120312031204,0.05349027343020003
0.0313031303130313,0.05357686596295316
0.0314031403140314,0.05366332496680037
0.0315031503150315,0.05374965109825547
0.0316031603160316,0.05383584500958566
0.0317031703170317,0.05392190734955637
0.0318031803180318,0.05400783875956094
0.0319031903190319,0.05409363987585158
0.032003200320032,0.05417931133125268
0.032103210321032104,0.054264853754494934
0.032203220322032204,0.05435026776723939
0.032303230323032305,0.054435553986415544
0.032403240324032405,0.05452071302683381
0.032503250325032505,0.054605745497260515
0.032603260326032606,0.054690652000530506
0.032703270327032706,0.054775433136712806
0.032803280328032806,0.0548600895128895
0.03290329032903291,0.0549446217319719
0.03300330033003301,0.05502903039102389
0.03310331033103311,0.05511331608473382
0.0332033203320332,0.05519747940078846
0.0333033303330333,0.05528152091985405
0.0334033403340334,0.055365441219018874
0.0335033503350335,0.055449240871655966
0.0336033603360336,0.055532920442745735
0.0337033703370337,0.05561648049287497
0.0338033803380338,0.05569992158063117
0.033903390339033904,0.05578324425619684
0.034003400340034004,0.05586644906465577
0.034103410341034104,0.05594953654971933
0.034203420342034205,0.05603250724739332
0.034303430343034305,0.05611536168801737
0.034403440344034406,0.056198100400752043
0.034503450345034506,0.0562807239078084
0.034603460346034606,0.05636323272539215
0.03470347034703471,0.056445627368671175
0.03480348034803481,0.056527908346300025
0.03490349034903491,0.05661007616089065
0.03500350035003501,0.05669213131424821
0.0351035103510351,0.056774074301875456
0.0352035203520352,0.056855905618462564
0.0353035303530353,0.05693762576265144
0.0354035403540354,0.05701923522602295
0.0355035503550355,0.057100734495094854
0.0356035603560356,0.05718212405629382
0.035703570357035704,0.05726340438825395
0.035803580358035804,0.05734457596579731
0.035903590359035904,0.057425639263151265
0.036003600360036005,0.057506594746361515
0.036103610361036105,0.05758744287942026
0.036203620362036205,0.05766818412409979
0.036303630363036306,0.05774881893443705
0.036403640364036406,0.057829347764492126
0.03650365036503651,0.0579097710630467
0.03660366036603661,0.057990089273349366
0.03670367036703671,0.058070302839172964
0.03680368036803681,0.05815041219675513
0.03690369036903691,0.05823041777985135
0.037003700370037,0.0583103200208184
0.0371037103710371,0.05839011934441331
0.0372037203720372,0.058469816175990515
0.0373037303730373,0.05854941093517367
0.0374037403740374,0.058628904037376396
0.0375037503750375,0.05870829589813655
0.037603760376037604,0.058787586925245716
0.037703770377037704,0.05886677752660453
0.037803780378037805,0.05894586810559671
0.037903790379037905,0.059024859060829
0.038003800380038005,0.059103750791424346
0.038103810381038106,0.05918254368895812
0.038203820382038206,0.05926123814532239
0.038303830383038306,0.05933983454774264
0.03840384038403841,0.05941833327936235
0.03850385038503851,0.0594967347234612
0.03860386038603861,0.05957503925607206
0.03870387038703871,0.05965324725430045
0.03880388038803881,0.05973135908937119
0.0389038903890389,0.059809375130407905
0.039003900390039,0.05988729574499701
0.0391039103910391,0.059965121294788204
0.0392039203920392,0.06004285214258259
0.0393039303930393,0.060120488644225124
0.039403940394039404,0.06019803115622249
0.039503950395039504,0.060275480030128004
0.039603960396039604,0.06035283561512236
0.039703970397039705,0.06043009825910376
0.039803980398039805,0.06050726830446517
0.039903990399039906,0.06058434609459522
0.040004000400040006,0.0606613319662564
0.040104010401040106,0.060738226257389324
0.04020402040204021,0.06081502930014795
0.04030403040304031,0.06089174142631781
0.04040404040404041,0.06096836296416952
0.04050405040504051,0.06104489423905189
0.04060406040604061,0.06112133557547461
0.04070407040704071,0.061197687292878035
0.0408040804080408,0.06127394971146712
